valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2021,year,FL,country,all,agegroup_food,all,38.0,39308.0,96.67,,36.7,,0.6,,,,,True
cases,2021,year,FR,canton,all,agegroup_food,all,319.0,329809.0,96.72,,301.0,,4.7,,,,,True
cases,2021,year,GE,canton,all,agegroup_food,all,485.0,509448.0,95.2,,491.7,,7.2,,,,,True
cases,2021,year,GL,canton,all,agegroup_food,all,32.0,41190.0,77.69,,29.7,,0.5,,,,,True
cases,2021,year,GR,canton,all,agegroup_food,all,133.0,201376.0,66.05,,139.0,,2.0,,,,,True
cases,2021,year,JU,canton,all,agegroup_food,all,91.0,73798.0,123.31,,87.7,,1.3,,,,,True
cases,2021,year,LU,canton,all,agegroup_food,all,269.0,420326.0,64.0,,282.3,,4.0,,,,,True
cases,2021,year,NE,canton,all,agegroup_food,all,193.0,176166.0,109.56,,172.3,,2.9,,,,,True
cases,2021,year,NW,canton,all,agegroup_food,all,34.0,43894.0,77.46,,32.3,,0.5,,,,,True
cases,2021,year,OW,canton,all,agegroup_food,all,39.0,38435.0,101.47,,33.7,,0.6,,,,,True
cases,2021,year,SG,canton,all,agegroup_food,all,322.0,519245.0,62.01,,312.7,,4.8,,,,,True
cases,2021,year,SH,canton,all,agegroup_food,all,71.0,83995.0,84.53,,59.3,,1.0,,,,,True
cases,2021,year,SO,canton,all,agegroup_food,all,230.0,280245.0,82.07,,211.3,,3.4,,,,,True
cases,2021,year,SZ,canton,all,agegroup_food,all,127.0,163689.0,77.59,,121.0,,1.9,,,,,True
cases,2021,year,TG,canton,all,agegroup_food,all,147.0,285964.0,51.41,,162.0,,2.2,,,,,True
cases,2021,year,TI,canton,all,agegroup_food,all,295.0,352181.0,83.76,,287.3,,4.4,,,,,True
cases,2021,year,UR,canton,all,agegroup_food,all,24.0,37047.0,64.78,,25.0,,0.4,,,,,True
cases,2021,year,VD,canton,all,agegroup_food,all,784.0,822968.0,95.26,,736.3,,11.6,,,,,True
cases,2021,year,VS,canton,all,agegroup_food,all,398.0,353209.0,112.68,,388.3,,5.9,,,,,True
cases,2021,year,ZG,canton,all,agegroup_food,all,93.0,129787.0,71.66,,94.0,,1.4,,,,,True
cases,2021,year,ZH,canton,all,agegroup_food,all,989.0,1564662.0,63.21,,1021.7,,14.6,,,,,True
cases,2021,year,unknown,canton,all,agegroup_food,all,11.0,,,,7.7,,0.2,,,,,True
cases,2022,year,AG,canton,all,agegroup_food,all,588.0,711232.0,82.67,,497.3,,7.7,,,,,True
cases,2022,year,AI,canton,all,agegroup_food,all,7.0,16416.0,42.64,,8.7,,0.1,,,,,True
cases,2022,year,AR,canton,all,agegroup_food,all,30.0,55759.0,53.8,,27.0,,0.4,,,,,True
cases,2022,year,BE,canton,all,agegroup_food,all,785.0,1051437.0,74.66,,732.0,,10.3,,,,,True
cases,2022,year,BL,canton,all,agegroup_food,all,397.0,294417.0,134.84,,317.0,,5.2,,,,,True
cases,2022,year,BS,canton,all,agegroup_food,all,212.0,196786.0,107.73,,167.0,,2.8,,,,,True
cases,2022,year,CH,country,all,agegroup_food,all,7593.0,8815385.0,86.13,,6787.0,,99.3,,,,,True
cases,2022,year,CHFL,CHFL,all,agegroup_food,all,7645.0,8855062.0,86.33,,6829.7,rising,100.0,843.0,8.84,11.4,7094.0,True
cases,2022,year,FL,country,all,agegroup_food,all,52.0,39677.0,131.06,,42.7,,0.7,,,,,True
cases,2022,year,FR,canton,all,agegroup_food,all,261.0,334465.0,78.04,,276.7,,3.4,,,,,True
cases,2022,year,GE,canton,all,agegroup_food,all,484.0,514114.0,94.14,,465.3,,6.4,,,,,True
cases,2022,year,GL,canton,all,agegroup_food,all,37.0,41471.0,89.22,,34.0,,0.5,,,,,True
cases,2022,year,GR,canton,all,agegroup_food,all,177.0,202538.0,87.39,,148.3,,2.3,,,,,True
cases,2022,year,JU,canton,all,agegroup_food,all,97.0,73865.0,131.32,,90.7,,1.3,,,,,True
cases,2022,year,LU,canton,all,agegroup_food,all,317.0,424851.0,74.61,,282.0,,4.2,,,,,True
cases,2022,year,NE,canton,all,agegroup_food,all,189.0,176571.0,107.04,,178.7,,2.5,,,,,True
cases,2022,year,NW,canton,all,agegroup_food,all,43.0,44420.0,96.8,,32.3,,0.6,,,,,True
cases,2022,year,OW,canton,all,agegroup_food,all,37.0,38700.0,95.61,,35.0,,0.5,,,,,True
cases,2022,year,SG,canton,all,agegroup_food,all,381.0,525967.0,72.44,,325.7,,5.0,,,,,True
cases,2022,year,SH,canton,all,agegroup_food,all,56.0,85214.0,65.72,,59.3,,0.7,,,,,True
cases,2022,year,SO,canton,all,agegroup_food,all,233.0,282408.0,82.5,,214.0,,3.1,,,,,True
cases,2022,year,SZ,canton,all,agegroup_food,all,125.0,164920.0,75.79,,116.7,,1.6,,,,,True
cases,2022,year,TG,canton,all,agegroup_food,all,190.0,289650.0,65.6,,169.7,,2.5,,,,,True
cases,2022,year,TI,canton,all,agegroup_food,all,402.0,354023.0,113.55,,316.7,,5.3,,,,,True
cases,2022,year,UR,canton,all,agegroup_food,all,18.0,37317.0,48.24,,22.7,,0.2,,,,,True
cases,2022,year,VD,canton,all,agegroup_food,all,787.0,830431.0,94.77,,741.3,,10.4,,,,,True
cases,2022,year,VS,canton,all,agegroup_food,all,425.0,357282.0,118.95,,390.3,,5.6,,,,,True
cases,2022,year,ZG,canton,all,agegroup_food,all,140.0,131164.0,106.74,,101.7,,1.8,,,,,True
cases,2022,year,ZH,canton,all,agegroup_food,all,1157.0,1579967.0,73.23,,1026.0,,15.2,,,,,True
cases,2022,year,unknown,canton,all,agegroup_food,all,18.0,,,,11.0,,0.2,,,,,True
cases,2023,year,AG,canton,all,agegroup_food,all,432.0,726894.0,59.43,,499.3,,6.4,,,,,True
cases,2023,year,AI,canton,all,agegroup_food,all,11.0,16585.0,66.32,,9.0,,0.2,,,,,True
cases,2023,year,AR,canton,all,agegroup_food,all,28.0,56495.0,49.56,,29.0,,0.4,,,,,True
cases,2023,year,BE,canton,all,agegroup_food,all,755.0,1063533.0,70.99,,751.7,,11.2,,,,,True
cases,2023,year,BL,canton,all,agegroup_food,all,250.0,298837.0,83.66,,319.0,,3.7,,,,,True
cases,2023,year,BS,canton,all,agegroup_food,all,123.0,200031.0,61.49,,157.3,,1.8,,,,,True
cases,2023,year,CH,country,all,agegroup_food,all,6734.0,8962258.0,75.14,,7030.3,,99.3,,,,,True
cases,2023,year,CHFL,CHFL,all,agegroup_food,all,6784.0,9002273.0,75.36,,7077.0,falling,100.0,-861.0,-10.97,-12.7,6905.2,True
cases,2023,year,FL,country,all,agegroup_food,all,50.0,40015.0,124.95,,46.7,,0.7,,,,,True
cases,2023,year,FR,canton,all,agegroup_food,all,271.0,341537.0,79.35,,283.7,,4.0,,,,,True
cases,2023,year,GE,canton,all,agegroup_food,all,481.0,524410.0,91.72,,483.3,,7.1,,,,,True
cases,2023,year,GL,canton,all,agegroup_food,all,31.0,42056.0,73.71,,33.3,,0.5,,,,,True
cases,2023,year,GR,canton,all,agegroup_food,all,139.0,204888.0,67.84,,149.7,,2.1,,,,,True
cases,2023,year,JU,canton,all,agegroup_food,all,70.0,74548.0,93.9,,86.0,,1.0,,,,,True
cases,2023,year,LU,canton,all,agegroup_food,all,297.0,432744.0,68.63,,294.3,,4.4,,,,,True
cases,2023,year,NE,canton,all,agegroup_food,all,185.0,178291.0,103.76,,189.0,,2.7,,,,,True
cases,2023,year,NW,canton,all,agegroup_food,all,41.0,45016.0,91.08,,39.3,,0.6,,,,,True
cases,2023,year,OW,canton,all,agegroup_food,all,31.0,39272.0,78.94,,35.7,,0.5,,,,,True
cases,2023,year,SG,canton,all,agegroup_food,all,358.0,535114.0,66.9,,353.7,,5.3,,,,,True
cases,2023,year,SH,canton,all,agegroup_food,all,59.0,87111.0,67.73,,62.0,,0.9,,,,,True
cases,2023,year,SO,canton,all,agegroup_food,all,206.0,286844.0,71.82,,223.0,,3.1,,,,,True
cases,2023,year,SZ,canton,all,agegroup_food,all,115.0,167403.0,68.7,,122.3,,1.7,,,,,True
cases,2023,year,TG,canton,all,agegroup_food,all,174.0,295220.0,58.94,,170.3,,2.6,,,,,True
cases,2023,year,TI,canton,all,agegroup_food,all,390.0,357720.0,109.02,,362.3,,5.8,,,,,True
cases,2023,year,UR,canton,all,agegroup_food,all,24.0,37931.0,63.27,,22.0,,0.4,,,,,True
cases,2023,year,VD,canton,all,agegroup_food,all,803.0,845870.0,94.93,,791.3,,11.9,,,,,True
cases,2023,year,VS,canton,all,agegroup_food,all,387.0,365844.0,105.78,,403.3,,5.7,,,,,True
cases,2023,year,ZG,canton,all,agegroup_food,all,90.0,132556.0,67.9,,107.7,,1.3,,,,,True
cases,2023,year,ZH,canton,all,agegroup_food,all,983.0,1605508.0,61.23,,1043.0,,14.6,,,,,True
cases,2024,year,AG,canton,all,agegroup_food,all,571.0,735808.0,77.6,,530.3,,6.9,,,,,True
cases,2024,year,AI,canton,all,agegroup_food,all,15.0,16733.0,89.64,,11.0,,0.2,,,,,True
cases,2024,year,AR,canton,all,agegroup_food,all,46.0,56705.0,81.12,,34.7,,0.6,,,,,True
cases,2024,year,BE,canton,all,agegroup_food,all,869.0,1071216.0,81.12,,803.0,,10.5,,,,,True
cases,2024,year,BL,canton,all,agegroup_food,all,295.0,301323.0,97.9,,314.0,,3.6,,,,,True
cases,2024,year,BS,canton,all,agegroup_food,all,154.0,201384.0,76.47,,163.0,,1.9,,,,,True
cases,2024,year,CH,country,all,agegroup_food,all,8299.0,9051029.0,91.69,,7542.0,,99.3,,,,,True
cases,2024,year,CHFL,CHFL,all,agegroup_food,all,8360.0,9091915.0,91.95,,7596.3,rising,100.0,1576.0,16.59,22.0,7126.6,True
cases,2024,year,FL,country,all,agegroup_food,all,61.0,40886.0,149.2,,54.3,,0.7,,,,,True
cases,2024,year,FR,canton,all,agegroup_food,all,389.0,346674.0,112.21,,307.0,,4.7,,,,,True
cases,2024,year,GE,canton,all,agegroup_food,all,633.0,531102.0,119.19,,532.7,,7.6,,,,,True
cases,2024,year,GL,canton,all,agegroup_food,all,36.0,42371.0,84.96,,34.7,,0.4,,,,,True
cases,2024,year,GR,canton,all,agegroup_food,all,176.0,206138.0,85.38,,164.0,,2.1,,,,,True
cases,2024,year,JU,canton,all,agegroup_food,all,97.0,74840.0,129.61,,88.0,,1.2,,,,,True
cases,2024,year,LU,canton,all,agegroup_food,all,358.0,437944.0,81.75,,324.0,,4.3,,,,,True
cases,2024,year,NE,canton,all,agegroup_food,all,243.0,179518.0,135.36,,205.7,,2.9,,,,,True
cases,2024,year,NW,canton,all,agegroup_food,all,46.0,45345.0,101.44,,43.3,,0.6,,,,,True
cases,2024,year,OW,canton,all,agegroup_food,all,48.0,39662.0,121.02,,38.7,,0.6,,,,,True
cases,2024,year,SG,canton,all,agegroup_food,all,359.0,540036.0,66.48,,366.0,,4.3,,,,,True
cases,2024,year,SH,canton,all,agegroup_food,all,77.0,88667.0,86.84,,64.0,,0.9,,,,,True
cases,2024,year,SO,canton,all,agegroup_food,all,255.0,289792.0,87.99,,231.3,,3.1,,,,,True
cases,2024,year,SZ,canton,all,agegroup_food,all,120.0,168931.0,71.03,,120.0,,1.4,,,,,True
cases,2024,year,TG,canton,all,agegroup_food,all,220.0,299509.0,73.45,,194.7,,2.7,,,,,True
cases,2024,year,TI,canton,all,agegroup_food,all,443.0,358903.0,123.43,,411.7,,5.3,,,,,True
cases,2024,year,UR,canton,all,agegroup_food,all,26.0,38275.0,67.93,,22.7,,0.3,,,,,True
cases,2024,year,VD,canton,all,agegroup_food,all,1015.0,855106.0,118.7,,868.3,,12.2,,,,,True
cases,2024,year,VS,canton,all,agegroup_food,all,492.0,371288.0,132.51,,434.7,,5.9,,,,,True
cases,2024,year,ZG,canton,all,agegroup_food,all,116.0,133739.0,86.74,,115.3,,1.4,,,,,True
cases,2024,year,ZH,canton,all,agegroup_food,all,1200.0,1620020.0,74.07,,1113.3,,14.5,,,,,True
cases,2025,year,AG,canton,all,agegroup_food,all,551.0,735808.0,74.88,,518.0,,6.4,,,,,True
cases,2025,year,AI,canton,all,agegroup_food,all,10.0,16733.0,59.76,,12.0,,0.1,,,,,True
cases,2025,year,AR,canton,all,agegroup_food,all,36.0,56705.0,63.49,,36.7,,0.4,,,,,True
cases,2025,year,BE,canton,all,agegroup_food,all,1018.0,1071216.0,95.03,,880.7,,11.7,,,,,True
cases,2025,year,BL,canton,all,agegroup_food,all,359.0,301323.0,119.14,,301.3,,4.1,,,,,True
cases,2025,year,BS,canton,all,agegroup_food,all,176.0,201384.0,87.4,,151.0,,2.0,,,,,True
cases,2025,year,CH,country,all,agegroup_food,all,8675.0,9051029.0,95.85,,7902.7,,99.5,,,,,True
cases,2025,year,CHFL,CHFL,all,agegroup_food,all,8716.0,9091915.0,95.87,,7953.3,rising,100.0,356.0,3.92,4.3,7661.4,True
cases,2025,year,FL,country,all,agegroup_food,all,41.0,40886.0,100.28,,50.7,,0.5,,,,,True
cases,2025,year,FR,canton,all,agegroup_food,all,381.0,346674.0,109.9,,347.0,,4.4,,,,,True
cases,2025,year,GE,canton,all,agegroup_food,all,669.0,531102.0,125.96,,594.3,,7.7,,,,,True
cases,2025,year,GL,canton,all,agegroup_food,all,44.0,42371.0,103.84,,37.0,,0.5,,,,,True
cases,2025,year,GR,canton,all,agegroup_food,all,174.0,206138.0,84.41,,163.0,,2.0,,,,,True
cases,2025,year,JU,canton,all,agegroup_food,all,113.0,74840.0,150.99,,93.3,,1.3,,,,,True
cases,2025,year,LU,canton,all,agegroup_food,all,334.0,437944.0,76.27,,329.7,,3.9,,,,,True
cases,2025,year,NE,canton,all,agegroup_food,all,170.0,179518.0,94.7,,199.3,,2.0,,,,,True
cases,2025,year,NW,canton,all,agegroup_food,all,36.0,45345.0,79.39,,41.0,,0.4,,,,,True
cases,2025,year,OW,canton,all,agegroup_food,all,39.0,39662.0,98.33,,39.3,,0.4,,,,,True
cases,2025,year,SG,canton,all,agegroup_food,all,358.0,540036.0,66.29,,358.3,,4.1,,,,,True
cases,2025,year,SH,canton,all,agegroup_food,all,67.0,88667.0,75.56,,67.7,,0.8,,,,,True
cases,2025,year,SO,canton,all,agegroup_food,all,285.0,289792.0,98.35,,248.7,,3.3,,,,,True
cases,2025,year,SZ,canton,all,agegroup_food,all,157.0,168931.0,92.94,,130.7,,1.8,,,,,True
cases,2025,year,TG,canton,all,agegroup_food,all,206.0,299509.0,68.78,,200.0,,2.4,,,,,True
cases,2025,year,TI,canton,all,agegroup_food,all,430.0,358903.0,119.81,,421.0,,5.0,,,,,True
cases,2025,year,UR,canton,all,agegroup_food,all,20.0,38275.0,52.25,,23.3,,0.2,,,,,True
cases,2025,year,VD,canton,all,agegroup_food,all,1040.0,855106.0,121.62,,952.7,,12.0,,,,,True
cases,2025,year,VS,canton,all,agegroup_food,all,507.0,371288.0,136.55,,462.0,,5.8,,,,,True
cases,2025,year,ZG,canton,all,agegroup_food,all,116.0,133739.0,86.74,,107.3,,1.3,,,,,True
cases,2025,year,ZH,canton,all,agegroup_food,all,1379.0,1620020.0,85.12,,1187.3,,15.9,,,,,True
