valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2021,year,SO,canton,all,agegroup_food,all,2.0,280245.0,0.71,,2.7,,2.0,,,,,True
cases,2021,year,SZ,canton,all,agegroup_food,all,2.0,163689.0,1.22,,2.3,,2.0,,,,,True
cases,2021,year,TG,canton,all,agegroup_food,all,2.0,285964.0,0.7,,1.7,,2.0,,,,,True
cases,2021,year,TI,canton,all,agegroup_food,all,2.0,352181.0,0.57,,5.0,,2.0,,,,,True
cases,2021,year,UR,canton,all,agegroup_food,all,0.0,37047.0,0.0,,0.7,,0.0,,,,,True
cases,2021,year,VD,canton,all,agegroup_food,all,20.0,822968.0,2.43,,17.3,,20.2,,,,,True
cases,2021,year,VS,canton,all,agegroup_food,all,1.0,353209.0,0.28,,4.0,,1.0,,,,,True
cases,2021,year,ZG,canton,all,agegroup_food,all,1.0,129787.0,0.77,,2.0,,1.0,,,,,True
cases,2021,year,ZH,canton,all,agegroup_food,all,22.0,1564662.0,1.41,,29.7,,22.2,,,,,True
cases,2022,year,AG,canton,all,agegroup_food,all,4.0,711232.0,0.56,,4.7,,2.1,,,,,True
cases,2022,year,AI,canton,all,agegroup_food,all,0.0,16416.0,0.0,,0.3,,0.0,,,,,True
cases,2022,year,AR,canton,all,agegroup_food,all,1.0,55759.0,1.79,,0.3,,0.5,,,,,True
cases,2022,year,BE,canton,all,agegroup_food,all,8.0,1051437.0,0.76,,5.0,,4.2,,,,,True
cases,2022,year,BL,canton,all,agegroup_food,all,6.0,294417.0,2.04,,3.0,,3.1,,,,,True
cases,2022,year,BS,canton,all,agegroup_food,all,1.0,196786.0,0.51,,2.3,,0.5,,,,,True
cases,2022,year,CH,country,all,agegroup_food,all,192.0,8815385.0,2.18,,116.3,,100.0,,,,,True
cases,2022,year,CHFL,CHFL,all,agegroup_food,all,192.0,8855062.0,2.17,,116.3,rising,100.0,93.0,1.04,92.0,162.2,True
cases,2022,year,FL,country,all,agegroup_food,all,0.0,39677.0,0.0,,0.0,,0.0,,,,,True
cases,2022,year,FR,canton,all,agegroup_food,all,5.0,334465.0,1.49,,2.3,,2.6,,,,,True
cases,2022,year,GE,canton,all,agegroup_food,all,24.0,514114.0,4.67,,16.0,,12.5,,,,,True
cases,2022,year,GL,canton,all,agegroup_food,all,0.0,41471.0,0.0,,0.3,,0.0,,,,,True
cases,2022,year,GR,canton,all,agegroup_food,all,6.0,202538.0,2.96,,2.3,,3.1,,,,,True
cases,2022,year,JU,canton,all,agegroup_food,all,0.0,73865.0,0.0,,0.0,,0.0,,,,,True
cases,2022,year,LU,canton,all,agegroup_food,all,11.0,424851.0,2.59,,5.0,,5.7,,,,,True
cases,2022,year,NE,canton,all,agegroup_food,all,12.0,176571.0,6.8,,6.3,,6.2,,,,,True
cases,2022,year,NW,canton,all,agegroup_food,all,1.0,44420.0,2.25,,1.0,,0.5,,,,,True
cases,2022,year,OW,canton,all,agegroup_food,all,1.0,38700.0,2.58,,0.7,,0.5,,,,,True
cases,2022,year,SG,canton,all,agegroup_food,all,6.0,525967.0,1.14,,3.0,,3.1,,,,,True
cases,2022,year,SH,canton,all,agegroup_food,all,1.0,85214.0,1.17,,0.7,,0.5,,,,,True
cases,2022,year,SO,canton,all,agegroup_food,all,5.0,282408.0,1.77,,2.7,,2.6,,,,,True
cases,2022,year,SZ,canton,all,agegroup_food,all,5.0,164920.0,3.03,,2.3,,2.6,,,,,True
cases,2022,year,TG,canton,all,agegroup_food,all,4.0,289650.0,1.38,,2.7,,2.1,,,,,True
cases,2022,year,TI,canton,all,agegroup_food,all,7.0,354023.0,1.98,,4.7,,3.6,,,,,True
cases,2022,year,UR,canton,all,agegroup_food,all,1.0,37317.0,2.68,,0.7,,0.5,,,,,True
cases,2022,year,VD,canton,all,agegroup_food,all,41.0,830431.0,4.94,,21.7,,21.4,,,,,True
cases,2022,year,VS,canton,all,agegroup_food,all,6.0,357282.0,1.68,,3.7,,3.1,,,,,True
cases,2022,year,ZG,canton,all,agegroup_food,all,4.0,131164.0,3.05,,2.0,,2.1,,,,,True
cases,2022,year,ZH,canton,all,agegroup_food,all,32.0,1579967.0,2.03,,22.7,,16.7,,,,,True
cases,2023,year,AG,canton,all,agegroup_food,all,10.0,726894.0,1.38,,6.7,,5.3,,,,,True
cases,2023,year,AI,canton,all,agegroup_food,all,0.0,16585.0,0.0,,0.3,,0.0,,,,,True
cases,2023,year,AR,canton,all,agegroup_food,all,1.0,56495.0,1.77,,0.7,,0.5,,,,,True
cases,2023,year,BE,canton,all,agegroup_food,all,18.0,1063533.0,1.69,,10.7,,9.5,,,,,True
cases,2023,year,BL,canton,all,agegroup_food,all,2.0,298837.0,0.67,,3.0,,1.1,,,,,True
cases,2023,year,BS,canton,all,agegroup_food,all,7.0,200031.0,3.5,,3.7,,3.7,,,,,True
cases,2023,year,CH,country,all,agegroup_food,all,189.0,8962258.0,2.11,,160.0,,100.0,,,,,True
cases,2023,year,CHFL,CHFL,all,agegroup_food,all,189.0,9002273.0,2.1,,160.0,rising,100.0,-3.0,-0.07,-3.2,150.4,True
cases,2023,year,FL,country,all,agegroup_food,all,0.0,40015.0,0.0,,0.0,,0.0,,,,,True
cases,2023,year,FR,canton,all,agegroup_food,all,7.0,341537.0,2.05,,4.3,,3.7,,,,,True
cases,2023,year,GE,canton,all,agegroup_food,all,28.0,524410.0,5.34,,23.7,,14.8,,,,,True
cases,2023,year,GL,canton,all,agegroup_food,all,0.0,42056.0,0.0,,0.0,,0.0,,,,,True
cases,2023,year,GR,canton,all,agegroup_food,all,2.0,204888.0,0.98,,2.7,,1.1,,,,,True
cases,2023,year,JU,canton,all,agegroup_food,all,3.0,74548.0,4.02,,1.0,,1.6,,,,,True
cases,2023,year,LU,canton,all,agegroup_food,all,7.0,432744.0,1.62,,6.3,,3.7,,,,,True
cases,2023,year,NE,canton,all,agegroup_food,all,3.0,178291.0,1.68,,6.3,,1.6,,,,,True
cases,2023,year,NW,canton,all,agegroup_food,all,1.0,45016.0,2.22,,1.0,,0.5,,,,,True
cases,2023,year,OW,canton,all,agegroup_food,all,0.0,39272.0,0.0,,0.7,,0.0,,,,,True
cases,2023,year,SG,canton,all,agegroup_food,all,6.0,535114.0,1.12,,4.7,,3.2,,,,,True
cases,2023,year,SH,canton,all,agegroup_food,all,0.0,87111.0,0.0,,0.7,,0.0,,,,,True
cases,2023,year,SO,canton,all,agegroup_food,all,1.0,286844.0,0.35,,2.7,,0.5,,,,,True
cases,2023,year,SZ,canton,all,agegroup_food,all,1.0,167403.0,0.6,,2.7,,0.5,,,,,True
cases,2023,year,TG,canton,all,agegroup_food,all,7.0,295220.0,2.37,,4.3,,3.7,,,,,True
cases,2023,year,TI,canton,all,agegroup_food,all,10.0,357720.0,2.8,,6.3,,5.3,,,,,True
cases,2023,year,UR,canton,all,agegroup_food,all,0.0,37931.0,0.0,,0.3,,0.0,,,,,True
cases,2023,year,VD,canton,all,agegroup_food,all,35.0,845870.0,4.14,,32.0,,18.5,,,,,True
cases,2023,year,VS,canton,all,agegroup_food,all,9.0,365844.0,2.46,,5.3,,4.8,,,,,True
cases,2023,year,ZG,canton,all,agegroup_food,all,6.0,132556.0,4.53,,3.7,,3.2,,,,,True
cases,2023,year,ZH,canton,all,agegroup_food,all,25.0,1605508.0,1.56,,26.3,,13.2,,,,,True
cases,2024,year,AG,canton,all,agegroup_food,all,1.0,735808.0,0.14,,5.0,,0.5,,,,,True
cases,2024,year,AI,canton,all,agegroup_food,all,0.0,16733.0,0.0,,0.0,,0.0,,,,,True
cases,2024,year,AR,canton,all,agegroup_food,all,0.0,56705.0,0.0,,0.7,,0.0,,,,,True
cases,2024,year,BE,canton,all,agegroup_food,all,22.0,1071216.0,2.05,,16.0,,11.1,,,,,True
cases,2024,year,BL,canton,all,agegroup_food,all,3.0,301323.0,1.0,,3.7,,1.5,,,,,True
cases,2024,year,BS,canton,all,agegroup_food,all,7.0,201384.0,3.48,,5.0,,3.5,,,,,True
cases,2024,year,CH,country,all,agegroup_food,all,199.0,9051029.0,2.2,,193.3,,98.5,,,,,True
cases,2024,year,CHFL,CHFL,all,agegroup_food,all,202.0,9091915.0,2.22,,194.3,stagnant,100.0,13.0,0.12,5.7,148.0,True
cases,2024,year,FL,country,all,agegroup_food,all,3.0,40886.0,7.34,,1.0,,1.5,,,,,True
cases,2024,year,FR,canton,all,agegroup_food,all,9.0,346674.0,2.6,,7.0,,4.5,,,,,True
cases,2024,year,GE,canton,all,agegroup_food,all,22.0,531102.0,4.14,,24.7,,11.1,,,,,True
cases,2024,year,GL,canton,all,agegroup_food,all,1.0,42371.0,2.36,,0.3,,0.5,,,,,True
cases,2024,year,GR,canton,all,agegroup_food,all,2.0,206138.0,0.97,,3.3,,1.0,,,,,True
cases,2024,year,JU,canton,all,agegroup_food,all,0.0,74840.0,0.0,,1.0,,0.0,,,,,True
cases,2024,year,LU,canton,all,agegroup_food,all,10.0,437944.0,2.28,,9.3,,5.0,,,,,True
cases,2024,year,NE,canton,all,agegroup_food,all,10.0,179518.0,5.57,,8.3,,5.0,,,,,True
cases,2024,year,NW,canton,all,agegroup_food,all,0.0,45345.0,0.0,,0.7,,0.0,,,,,True
cases,2024,year,OW,canton,all,agegroup_food,all,0.0,39662.0,0.0,,0.3,,0.0,,,,,True
cases,2024,year,SG,canton,all,agegroup_food,all,4.0,540036.0,0.74,,5.3,,2.0,,,,,True
cases,2024,year,SH,canton,all,agegroup_food,all,0.0,88667.0,0.0,,0.3,,0.0,,,,,True
cases,2024,year,SO,canton,all,agegroup_food,all,5.0,289792.0,1.73,,3.7,,2.5,,,,,True
cases,2024,year,SZ,canton,all,agegroup_food,all,3.0,168931.0,1.78,,3.0,,1.5,,,,,True
cases,2024,year,TG,canton,all,agegroup_food,all,1.0,299509.0,0.33,,4.0,,0.5,,,,,True
cases,2024,year,TI,canton,all,agegroup_food,all,12.0,358903.0,3.34,,9.7,,6.0,,,,,True
cases,2024,year,UR,canton,all,agegroup_food,all,1.0,38275.0,2.61,,0.7,,0.5,,,,,True
cases,2024,year,VD,canton,all,agegroup_food,all,30.0,855106.0,3.51,,35.3,,15.1,,,,,True
cases,2024,year,VS,canton,all,agegroup_food,all,3.0,371288.0,0.81,,6.0,,1.5,,,,,True
cases,2024,year,ZG,canton,all,agegroup_food,all,4.0,133739.0,2.99,,4.7,,2.0,,,,,True
cases,2024,year,ZH,canton,all,agegroup_food,all,49.0,1620020.0,3.02,,35.3,,24.6,,,,,True
cases,2025,year,AG,canton,all,agegroup_food,all,14.0,735808.0,1.9,,8.3,,6.0,,,,,True
cases,2025,year,AI,canton,all,agegroup_food,all,1.0,16733.0,5.98,,0.3,,0.4,,,,,True
cases,2025,year,AR,canton,all,agegroup_food,all,1.0,56705.0,1.76,,0.7,,0.4,,,,,True
cases,2025,year,BE,canton,all,agegroup_food,all,20.0,1071216.0,1.87,,20.0,,8.6,,,,,True
cases,2025,year,BL,canton,all,agegroup_food,all,3.0,301323.0,1.0,,2.7,,1.3,,,,,True
cases,2025,year,BS,canton,all,agegroup_food,all,5.0,201384.0,2.48,,6.3,,2.2,,,,,True
cases,2025,year,CH,country,all,agegroup_food,all,232.0,9051029.0,2.56,,206.7,,100.0,,,,,True
cases,2025,year,CHFL,CHFL,all,agegroup_food,all,232.0,9091915.0,2.55,,207.7,rising,100.0,30.0,0.33,14.9,182.8,True
cases,2025,year,FL,country,all,agegroup_food,all,0.0,40886.0,0.0,,1.0,,0.0,,,,,True
cases,2025,year,FR,canton,all,agegroup_food,all,16.0,346674.0,4.62,,10.7,,6.9,,,,,True
cases,2025,year,GE,canton,all,agegroup_food,all,39.0,531102.0,7.34,,29.7,,16.8,,,,,True
cases,2025,year,GL,canton,all,agegroup_food,all,0.0,42371.0,0.0,,0.3,,0.0,,,,,True
cases,2025,year,GR,canton,all,agegroup_food,all,4.0,206138.0,1.94,,2.7,,1.7,,,,,True
cases,2025,year,JU,canton,all,agegroup_food,all,0.0,74840.0,0.0,,1.0,,0.0,,,,,True
cases,2025,year,LU,canton,all,agegroup_food,all,11.0,437944.0,2.51,,9.3,,4.7,,,,,True
cases,2025,year,NE,canton,all,agegroup_food,all,9.0,179518.0,5.01,,7.3,,3.9,,,,,True
cases,2025,year,NW,canton,all,agegroup_food,all,0.0,45345.0,0.0,,0.3,,0.0,,,,,True
cases,2025,year,OW,canton,all,agegroup_food,all,2.0,39662.0,5.04,,0.7,,0.9,,,,,True
cases,2025,year,SG,canton,all,agegroup_food,all,0.0,540036.0,0.0,,3.3,,0.0,,,,,True
cases,2025,year,SH,canton,all,agegroup_food,all,0.0,88667.0,0.0,,0.0,,0.0,,,,,True
cases,2025,year,SO,canton,all,agegroup_food,all,3.0,289792.0,1.04,,3.0,,1.3,,,,,True
cases,2025,year,SZ,canton,all,agegroup_food,all,6.0,168931.0,3.55,,3.3,,2.6,,,,,True
cases,2025,year,TG,canton,all,agegroup_food,all,2.0,299509.0,0.67,,3.3,,0.9,,,,,True
cases,2025,year,TI,canton,all,agegroup_food,all,8.0,358903.0,2.23,,10.0,,3.4,,,,,True
cases,2025,year,UR,canton,all,agegroup_food,all,0.0,38275.0,0.0,,0.3,,0.0,,,,,True
cases,2025,year,VD,canton,all,agegroup_food,all,37.0,855106.0,4.33,,34.0,,15.9,,,,,True
cases,2025,year,VS,canton,all,agegroup_food,all,10.0,371288.0,2.69,,7.3,,4.3,,,,,True
cases,2025,year,ZG,canton,all,agegroup_food,all,4.0,133739.0,2.99,,4.7,,1.7,,,,,True
cases,2025,year,ZH,canton,all,agegroup_food,all,37.0,1620020.0,2.28,,37.0,,15.9,,,,,True
